📺央视频道,#genre#
CCTV-2,http://182.114.49.142:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-2,http://111.56.90.5/000000000000/5000000005000031113/index.m3u8$IPV4•线路26
CCTV-3,http://221.229.212.86:14985
CCTV-3,http://60.0.84.130:9999/rtp/239.253.92.191:6057
CCTV-3,http://60.3.123.68:7000/rtp/239.253.92.191:6057
CCTV-3,http://154.219.125.138:5050/ysp?id=2024068501&pid=600001801&q=fhd$订阅源
CCTV-3,http://43.156.8.127:5050/ysp?id=2024068501&pid=600001801&q=fhd$订阅源
CCTV-3,http://107.150.60.122/live/cctv3hd.m3u8$订阅源
CCTV-3,http://111.56.90.5/000000000000/6000000001000022313/1.m3u8$IPV4•线路1
CCTV-3,http://111.56.90.5/000000000000/1000000005000265003/1.m3u8$IPV4•线路2
CCTV-3,http://111.56.90.5/000000000000/1000000001000011218/1.m3u8$IPV4•线路3
CCTV-3,http://111.56.90.5/000000000000/5000000002000020548/index.m3u8$IPV4•线路25
CCTV-3,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009$订阅源
CCTV-3,http://123.14.89.116:8888/hls/3/index.m3u8$订阅源
CCTV-3,http://114.252.114.191:8899/hls/3/index.m3u8$订阅源
CCTV-3,http://221.13.234.91:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-3,http://222.223.41.27:8888/hls/3/index.m3u8$订阅源
CCTV-4,http://221.229.212.86:14994
CCTV-4,http://60.0.84.130:9999/rtp/239.253.92.251:6141
CCTV-4,http://60.3.123.68:7000/rtp/239.253.92.251:6141
CCTV-4,http://107.150.60.122/live/cctv4hd.m3u8$订阅源
CCTV-4,http://111.56.90.51/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226340/1.m3u8?fmt=ts2hls$IPV4•线路76
CCTV-4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009$订阅源
CCTV-4,http://111.56.90.5/000000000000/1000000005000265004/1.m3u8$IPV4•线路3
CCTV-4,http://111.56.90.5/000000000000/5000000011000031102/1.m3u8$IPV4•线路1
CCTV-4,http://111.56.90.5/000000000000/5000000011000031102/index.m3u8$IPV4•线路26
CCTV-4,http://111.56.90.5/000000000000/1000000002000031664/1.m3u8$IPV4•线路2
CCTV-4,http://221.13.234.91:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-4,http://60.16.0.36:5757/hls/4/index.m3u8$订阅源
CCTV-4,http://123.14.89.116:8888/hls/4/index.m3u8$订阅源
CCTV-4,https://live-play-hls.cctvnews.cctv.com/CCTVChannel/channel_cctv4_mbd.m3u8?auth_key=1775455200-1-b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c-aef5a0be8e0e22d1ca2b9d0301255e08&yid=b59134a2ead43d7f783f943c8f535e7bb80c5169575b2e8efcd5b3ddea21b41c$订阅源
CCTV-4,http://182.114.49.142:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5,http://221.229.212.86:14924
CCTV-5,http://221.229.212.86:14982
CCTV-5,http://60.0.84.130:9999/rtp/239.253.92.181:6046
CCTV-5,http://60.3.123.68:7000/rtp/239.253.92.181:6046
CCTV-5,http://74.91.26.218:82/live/cctv5hd.m3u8$IPV4•线路48
CCTV-5,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009$订阅源
CCTV-5,https://live12.xiazhix1.top/live/38260737.m3u8$IPV4•线路8
CCTV-5,http://111.56.90.5/000000000000/5000000004000008885/index.m3u8$IPV4•线路25
CCTV-5,http://111.56.90.5/000000000000/1000000005000265005/1.m3u8$IPV4•线路2
CCTV-5,http://111.56.90.5/000000000000/1000000001000004794/1.m3u8$IPV4•线路1
CCTV-5,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009$订阅源
CCTV-5,http://222.223.41.27:8888/hls/5/index.m3u8$订阅源
CCTV-5,http://221.13.234.91:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5,http://60.16.0.36:5757/hls/6/index.m3u8$订阅源
CCTV-5,http://183.129.255.66:8480/hls/5/index.m3u8$IPV4•线路68
CCTV-5+,http://221.229.212.86:14925
CCTV-5+,http://221.229.212.86:14981
CCTV-5+,http://60.0.84.130:9999/rtp/239.253.92.82:8013
CCTV-5+,http://60.3.123.68:7000/rtp/239.253.92.82:8013
CCTV-5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p$订阅源
CCTV-5+,http://107.150.60.122/live/cctv5p.m3u8$订阅源
CCTV-5+,http://111.56.90.5/000000000000/6000000001000015875/1.m3u8$IPV4•线路1
CCTV-5+,http://69.30.246.194/live/cctv5p.m3u8$订阅源
CCTV-5+,http://111.56.90.5/000000000000/1000000005000265016/1.m3u8$订阅源
CCTV-5+,http://111.56.90.5/000000000000/1000000001000020505/1.m3u8$订阅源
CCTV-5+,http://111.56.90.5/000000000000/5000000011000031127/index.m3u8$IPV4•线路20
CCTV-5+,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8$IPV4•线路7
CCTV-5+,http://183.129.255.66:8480/hls/6/index.m3u8$IPV4•线路54
CCTV-5+,http://livea-ori.huarentv.live:14925$IPV4•线路22
CCTV-5+,http://113.88.211.62:9898/hls/16/index.m3u8$订阅源
CCTV-6,http://221.229.212.86:14995
CCTV-6,http://60.0.84.130:9999/rtp/239.253.92.193:6058
CCTV-6,http://60.3.123.68:7000/rtp/239.253.92.193:6058
CCTV-6,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv6hd$订阅源
CCTV-6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009$订阅源
CCTV-6,http://111.56.90.5/000000000000/1000000001000001737/1.m3u8$IPV4•线路3
CCTV-6,http://111.56.90.5/000000000000/6000000001000004574/1.m3u8$IPV4•线路1
CCTV-6,http://111.56.90.5/000000000000/1000000005000265006/1.m3u8$IPV4•线路2
CCTV-6,http://111.56.90.5/000000000000/5000000004000008886/index.m3u8$IPV4•线路27
CCTV-6,http://221.13.234.91:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-6,http://222.223.41.27:8888/hls/6/index.m3u8$订阅源
CCTV-6,http://123.14.89.116:8888/hls/6/index.m3u8$订阅源
CCTV-6,http://183.129.255.66:8480/hls/7/index.m3u8$IPV4•线路64
CCTV-6,http://182.114.49.142:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-6,http://74.91.26.218:82/live/cctv6hd.m3u8$订阅源
CCTV-7,http://221.229.212.86:14997
CCTV-7,http://60.0.84.130:9999/rtp/239.253.92.194:6059
CCTV-7,http://60.3.123.68:7000/rtp/239.253.92.194:6059
CCTV-7,http://43.156.8.127:5050/ysp?id=2024072001&pid=600004092&q=fhd$订阅源
CCTV-7,http://107.150.60.122/live/cctv7hd.m3u8$订阅源
CCTV-7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd$订阅源
CCTV-7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009$订阅源
CCTV-7,http://111.56.90.5/000000000000/1000000001000024341/1.m3u8$IPV4•线路3
CCTV-7,http://111.56.90.5/000000000000/6000000001000009055/1.m3u8$IPV4•线路1
CCTV-7,http://222.223.41.27:8888/hls/7/index.m3u8$订阅源
CCTV-7,http://221.13.234.91:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-7,http://111.56.90.5/000000000000/1000000005000265007/1.m3u8$IPV4•线路2
CCTV-7,http://60.16.0.36:5757/hls/8/index.m3u8$订阅源
CCTV-7,http://183.129.255.66:8480/hls/8/index.m3u8$IPV4•线路69
CCTV-7,http://182.114.49.142:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-8,http://221.229.212.86:14996
CCTV-8,http://60.0.84.130:9999/rtp/239.253.92.195:6060
CCTV-8,http://60.3.123.68:7000/rtp/239.253.92.195:6060
CCTV-8,http://107.150.60.122/live/cctv8k.m3u8$订阅源
CCTV-8,http://107.150.60.122/live/cctv8hd.m3u8$订阅源
CCTV-8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd$订阅源
CCTV-8,http://74.91.26.218:82/live/cctv8hd.m3u8$订阅源
CCTV-8,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009$订阅源
CCTV-8,http://111.56.90.5/000000000000/6000000001000001070/1.m3u8$IPV4•线路1
CCTV-8,http://111.56.90.5/000000000000/1000000005000265008/1.m3u8$IPV4•线路2
CCTV-8,http://111.56.90.5/000000000000/5000000004000008888/index.m3u8$IPV4•线路25
CCTV-8,http://111.56.90.5/000000000000/1000000001000003736/1.m3u8$IPV4•线路3
CCTV-8,http://222.223.41.27:8888/hls/8/index.m3u8$订阅源
CCTV-8,http://123.14.89.116:8888/hls/8/index.m3u8$订阅源
CCTV-8,http://221.13.234.91:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-9,http://221.229.212.86:14904
CCTV-9,http://60.0.84.130:9999/rtp/239.253.92.107:6020
CCTV-9,http://60.3.123.68:7000/rtp/239.253.92.107:6020
CCTV-9,http://43.156.8.127:5050/ysp?id=2024078601&pid=600004078&q=fhd$订阅源
CCTV-9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd$订阅源
CCTV-9,http://107.150.60.122/live/cctv9hd.m3u8$订阅源
CCTV-9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009$订阅源
CCTV-9,http://111.56.90.5/000000000000/6000000001000032162/1.m3u8$IPV4•线路1
CCTV-9,http://111.56.90.5/000000000000/1000000001000014583/1.m3u8$IPV4•线路3
CCTV-9,http://111.56.90.5/000000000000/1000000005000265009/1.m3u8$IPV4•线路2
CCTV-9,http://222.223.41.27:8888/hls/9/index.m3u8$订阅源
CCTV-9,http://221.13.234.120:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-9,http://123.14.89.116:8888/hls/9/index.m3u8$订阅源
CCTV-9,http://60.16.0.36:5757/hls/10/index.m3u8$订阅源
CCTV-9,http://111.56.90.5/000000000000/5000000010000018384/index.m3u8$IPV4•线路24
CCTV-10,http://221.229.212.86:14998
CCTV-10,http://60.0.84.130:9999/rtp/239.253.92.196:6061
CCTV-10,http://60.3.123.68:7000/rtp/239.253.92.196:6061
CCTV-10,http://43.156.8.127:5050/ysp?id=2024078701&pid=600001805&q=fhd$订阅源
CCTV-10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd$订阅源
CCTV-10,http://107.150.60.122/live/cctv10hd.m3u8$订阅源
CCTV-10,http://111.56.90.5/000000000000/1000000005000265010/1.m3u8$IPV4•线路2
CCTV-10,http://111.56.90.5/000000000000/5000000004000012827/1.m3u8$IPV4•线路1
CCTV-10,http://111.56.90.5/000000000000/5000000004000012827/index.m3u8$IPV4•线路25
CCTV-10,http://111.56.90.5/000000000000/1000000001000023734/1.m3u8$IPV4•线路3
CCTV-10,http://222.223.41.27:8888/hls/10/index.m3u8$订阅源
CCTV-10,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009$订阅源
CCTV-10,http://221.13.235.152:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-10,http://223.95.198.3:8000/hls/10/index.m3u8$IPV4•线路28
CCTV-10,http://182.114.49.142:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-11,http://221.229.212.86:14986
CCTV-11,http://60.0.84.130:9999/rtp/239.253.93.153:6321
CCTV-11,http://60.3.123.68:7000/rtp/239.253.93.153:6321
CCTV-11,http://43.156.8.127:5050/ysp?id=2027248701&pid=600001806&q=fhd$订阅源
CCTV-11,http://111.56.90.5/000000000000/5000000011000031106/1.m3u8$IPV4•线路1
CCTV-11,http://111.56.90.5/000000000000/1000000005000265011/1.m3u8$IPV4•线路2
CCTV-11,http://111.56.90.5/000000000000/1000000002000019789/1.m3u8$IPV4•线路3
CCTV-11,http://123.14.89.116:8888/hls/11/index.m3u8$订阅源
CCTV-11,http://60.16.0.36:5757/hls/12/index.m3u8$订阅源
CCTV-11,http://222.223.41.27:8888/hls/11/index.m3u8$订阅源
CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009$订阅源
CCTV-11,http://221.13.234.91:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-11,http://182.114.49.142:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-11,http://111.56.90.5/000000000000/5000000006000040011/index.m3u8$IPV4•线路23
CCTV-11,http://183.129.255.66:8480/hls/12/index.m3u8$IPV4•线路55
CCTV-12,http://221.229.212.86:14987
CCTV-12,http://60.0.84.130:9999/rtp/239.253.92.197:6062
CCTV-12,http://60.3.123.68:7000/rtp/239.253.92.197:6062
CCTV-12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009$订阅源
CCTV-12,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd$订阅源
CCTV-12,http://111.56.90.5/000000000000/6000000001000022586/1.m3u8$IPV4•线路1
CCTV-12,http://111.56.90.5/000000000000/5000000011000031107/index.m3u8$IPV4•线路25
CCTV-12,http://111.56.90.5/000000000000/1000000005000265012/1.m3u8$IPV4•线路2
CCTV-12,http://111.56.90.5/000000000000/1000000001000032494/1.m3u8$IPV4•线路3
CCTV-12,http://123.14.89.116:8888/hls/12/index.m3u8$订阅源
CCTV-12,http://221.13.235.241:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,http://222.223.41.27:8888/hls/12/index.m3u8$订阅源
CCTV-12,http://183.129.255.66:8480/hls/13/index.m3u8$IPV4•线路71
CCTV-12,http://221.13.234.91:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,http://223.95.198.3:8000/hls/12/index.m3u8$IPV4•线路28
CCTV-13,http://221.229.212.86:14979
CCTV-13,http://60.0.84.130:9999/rtp/239.253.92.13:8008
CCTV-13,http://60.3.123.68:7000/rtp/239.253.92.13:8008
CCTV-13,http://107.150.60.122/live/cctv13hd.m3u8$订阅源
CCTV-13,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd$订阅源
CCTV-13,http://74.91.26.218:82/live/cctv13hd.m3u8$订阅源
CCTV-13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009$订阅源
CCTV-13,http://111.56.90.5/000000000000/5000000011000031108/1.m3u8$IPV4•线路1
CCTV-13,http://144.0.23.4:8085/hls/24/index.m3u8$订阅源
CCTV-13,http://222.223.41.27:8888/hls/13/index.m3u8$订阅源
CCTV-13,http://123.14.89.116:8888/hls/13/index.m3u8$订阅源
CCTV-13,http://221.13.235.152:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-13,http://1.24.39.180:808/hls/13/index.m3u8$订阅源
CCTV-13,http://221.13.234.91:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-13,http://111.56.90.5/000000000000/1000000005000265101/1.m3u8$IPV4•线路2
CCTV-14,http://221.229.212.86:14989
CCTV-14,http://60.0.84.130:9999/rtp/239.253.92.198:6063
CCTV-14,http://60.3.123.68:7000/rtp/239.253.92.198:6063
CCTV-14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd$订阅源
CCTV-14,http://43.156.8.127:5050/ysp?id=2027248901&pid=600001809&q=fhd$订阅源
CCTV-14,http://107.150.60.122/live/cctv14hd.m3u8$订阅源
CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8$订阅源
CCTV-14,http://111.56.90.5/000000000000/1000000001000008170/1.m3u8$IPV4•线路3
CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009$订阅源
CCTV-14,http://111.56.90.5/000000000000/5000000004000006673/index.m3u8$IPV4•线路25
CCTV-14,http://111.56.90.5/000000000000/5000000004000006673/1.m3u8$IPV4•线路1
CCTV-14,http://111.56.90.5/000000000000/1000000005000265013/1.m3u8$IPV4•线路2
CCTV-14,http://123.14.89.116:8888/hls/14/index.m3u8$订阅源
CCTV-14,http://221.13.235.241:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-14,http://222.223.41.27:8888/hls/14/index.m3u8$订阅源
CCTV-15,http://221.229.212.86:14905
CCTV-15,http://60.0.84.130:9999/rtp/239.253.93.154:6322
CCTV-15,http://60.3.123.68:7000/rtp/239.253.93.154:6322
CCTV-15,http://107.150.60.122/live/cctv15hd.m3u8$订阅源
CCTV-15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd$订阅源
CCTV-15,http://43.156.8.127:5050/ysp?id=2027249001&pid=600001815&q=fhd$订阅源
CCTV-15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009$订阅源
CCTV-15,http://111.56.90.5/000000000000/5000000011000031109/1.m3u8$IPV4•线路1
CCTV-15,http://111.56.90.5/000000000000/1000000005000265014/1.m3u8$IPV4•线路2
CCTV-15,http://111.56.90.5/000000000000/1000000002000008163/1.m3u8$IPV4•线路3
CCTV-15,http://222.223.41.27:8888/hls/15/index.m3u8$订阅源
CCTV-15,http://221.13.235.152:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://221.13.235.241:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://221.13.234.91:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://1.24.39.180:808/hls/15/index.m3u8$订阅源
CCTV-16,http://221.229.212.86:14926
CCTV-16,http://221.229.212.86:14910
CCTV-16,http://69.197.146.138:82/live/cctv16.m3u8?jsbt=1760967373&jsbk=66c5c68a5342c6e3855ee213be777df7$订阅源
CCTV-16,http://107.150.60.122/live/cctv16hd.m3u8$订阅源
CCTV-16,http://74.91.26.218:82/live/cctv16hd.m3u8$订阅源
CCTV-16,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv16hd$订阅源
CCTV-16,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009$订阅源
CCTV-16,http://111.56.90.5/000000000000/5000000008000023254/1.m3u8$IPV4•线路1
CCTV-16,http://111.56.90.5/000000000000/1000000006000233002/1.m3u8$IPV4•线路3
CCTV-16,http://111.56.90.5/000000000000/5000000008000023253/index.m3u8$IPV4•线路13
CCTV-16,http://111.56.90.5/000000000000/1000000006000233001/1.m3u8$IPV4•线路2
CCTV-16,http://1.24.39.180:9003/hls/60/index.m3u8$订阅源
CCTV-16,http://1.24.39.180:808/hls/60/index.m3u8$订阅源
CCTV-16,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8$订阅源
CCTV-16,http://183.129.255.66:8480/hls/17/index.m3u8$IPV4•线路49
CCTV-17,http://221.229.212.86:14965
CCTV-17,http://60.0.84.130:9999/rtp/239.253.93.150:6318
CCTV-17,http://60.3.123.68:7000/rtp/239.253.93.150:6318
CCTV-17,http://74.91.26.218:82/live/cctv17hd.m3u8$订阅源
CCTV-17,http://43.156.8.127:5050/ysp?id=2027249401&pid=600001810&q=fhd$订阅源
CCTV-17,http://107.150.60.122/live/cctv17hd.m3u8$订阅源
CCTV-17,http://111.56.90.5/000000000000/1000000006000268004/1.m3u8$IPV4•线路3
CCTV-17,http://111.56.90.5/000000000000/5000000011000288014/index.m3u8$IPV4•线路20
CCTV-17,http://111.56.90.5/000000000000/1000000005000265015/1.m3u8$IPV4•线路2
CCTV-17,http://111.56.90.5/000000000000/1000000005000056836/1.m3u8$IPV4•线路1
CCTV-17,http://123.14.89.116:8888/hls/17/index.m3u8$订阅源
CCTV-17,http://1.24.39.180:808/hls/61/index.m3u8$订阅源
CCTV-17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009$订阅源
CCTV-17,http://183.129.255.66:8480/hls/18/index.m3u8$IPV4•线路40
CCTV-17,http://1.24.39.180:9003/hls/61/index.m3u8$订阅源

💰央视付费频道,#genre#
文化精品,http://60.0.84.130:9999/rtp/239.253.92.25:6104
文化精品,http://60.0.84.130:9999/rtp/239.253.93.175:6439
文化精品,http://60.3.123.68:7000/rtp/239.253.92.25:6104
文化精品,http://60.3.123.68:7000/rtp/239.253.93.175:6439
文化精品,http://107.150.60.122/live/ysjp.m3u8$订阅源
央视台球,http://60.0.84.130:9999/rtp/239.253.93.231:6409
央视台球,http://59.175.9.167:8899/rtp/239.69.1.98:10224
央视台球,http://111.162.164.240:8086/rtp/225.1.2.170:5002
央视台球,http://171.113.177.141:8686/rtp/239.69.1.98:10224
央视台球,http://14.109.226.24:8000/rtp/235.254.199.193:7980
央视台球,http://60.3.123.68:7000/rtp/239.253.93.231:6409
风云音乐,http://60.0.84.130:9999/rtp/239.253.92.111:8060
风云音乐,http://60.0.84.130:9999/rtp/239.253.93.253:6431
风云音乐,http://112.234.23.157:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云音乐,http://60.3.123.68:7000/rtp/239.253.92.111:8060
风云音乐,http://60.3.123.68:7000/rtp/239.253.93.253:6431
第一剧场,http://60.0.84.130:9999/rtp/239.253.92.18:6079
第一剧场,http://60.0.84.130:9999/rtp/239.253.93.138:6428
第一剧场,http://61.184.46.85:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
第一剧场,http://112.234.23.157:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
第一剧场,http://60.3.123.68:7000/rtp/239.253.92.18:6079
第一剧场,http://60.3.123.68:7000/rtp/239.253.93.138:6428
风云剧场,http://60.0.84.130:9999/rtp/239.253.92.22:6073
风云剧场,http://60.0.84.130:9999/rtp/239.253.93.251:6429
风云剧场,http://112.234.23.157:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云剧场,http://60.3.123.68:7000/rtp/239.253.92.22:6073
风云剧场,http://60.3.123.68:7000/rtp/239.253.93.251:6429
怀旧剧场,http://60.2.190.206:4000/udp/239.253.93.252:6430$订阅源
怀旧剧场,http://60.0.84.130:9999/rtp/239.253.92.98:6120
怀旧剧场,http://60.0.84.130:9999/rtp/239.253.93.252:6430
怀旧剧场,http://60.3.123.68:7000/rtp/239.253.92.98:6120
怀旧剧场,http://60.3.123.68:7000/rtp/239.253.93.252:6430
女性时尚,http://60.0.84.130:9999/rtp/239.253.92.249:6103
女性时尚,http://60.0.84.130:9999/rtp/239.253.92.144:6114
女性时尚,http://39.152.103.17:8089/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1$订阅源
女性时尚,http://60.3.123.68:7000/rtp/239.253.92.249:6103
女性时尚,http://60.3.123.68:7000/rtp/239.253.92.144:6114
高尔夫网球,http://60.0.84.130:9999/rtp/239.253.92.117:8062
高尔夫网球,http://60.0.84.130:9999/rtp/239.253.93.122:6465
高尔夫网球,http://112.234.23.157:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
高尔夫网球,http://60.3.123.68:7000/rtp/239.253.92.117:8062
高尔夫网球,http://60.3.123.68:7000/rtp/239.253.93.122:6465
风云足球,http://60.0.84.130:9999/rtp/239.253.92.110:8061
风云足球,http://60.0.84.130:9999/rtp/239.253.93.254:6432
风云足球,http://173.208.187.18:82/live/fyzq.m3u8?jsbt=1760355398&jsbk=d838949ce8ba43fabfa8e16a02449bcf$订阅源
风云足球,http://173.208.187.18:82/live/fyzq.m3u8?jsbt=1760496962&jsbk=5b91869c876cff30aa885075cffa7b45$订阅源
风云足球,http://61.184.46.85:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://202.102.201.244:40022/rtp/238.1.79.57:4592$订阅源
风云足球,http://112.234.23.157:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://49.234.31.101:7033/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://60.3.123.68:7000/rtp/239.253.92.110:8061
风云足球,http://60.3.123.68:7000/rtp/239.253.93.254:6432
电视指南,http://60.0.84.130:9999/rtp/239.253.92.17:6078
电视指南,http://60.0.84.130:9999/rtp/239.253.93.249:6427
电视指南,http://60.3.123.68:7000/rtp/239.253.92.17:6078
电视指南,http://60.3.123.68:7000/rtp/239.253.93.249:6427
世界地理,http://60.0.84.130:9999/rtp/239.253.92.113:8066
世界地理,http://60.0.84.130:9999/rtp/239.253.92.131:6113
世界地理,http://61.184.46.85:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
世界地理,http://112.234.23.157:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
